"id","fdc_id","nutrient_id","amount","data_points","derivation_id","min","max","median","footnote","min_year_acquired"
"1323307","168001","1266","5.782","0","41","","","","",""
"1323308","168001","1267","0.154","0","41","","","","",""
"1323309","168001","1123","4","0","41","","","","",""
"1323310","168002","1004","24.18","3","1","23.28","25.21","","",""
"1323311","168002","1005","74.39","0","49","","","","",""
"1323312","168002","1008","515","0","49","","","","",""
"1323313","168002","1010","42.31","2","1","41.05","43.57","","",""
"1323314","168002","1011","0","2","1","0","0","","",""
"1323315","168002","1014","0","2","1","0","0","","",""
"1323316","168002","1051","1.12","3","1","0.94","1.27","","",""
"1323317","168002","2000","42.31","2","1","41.05","43.57","","",""
"1323318","168002","1087","9","3","1","8","9","","",""
"1323319","168002","1092","36","3","1","35","39","","",""
"1323320","168002","1095","0.03","3","1","0.03","0.04","","",""
"1323321","168002","1103","0","2","1","0","0","","",""
"1323322","168002","1109","3.12","1","1","","","","",""
"1323323","168002","1125","0.09","1","1","","","","",""
"1323324","168002","1126","1.17","1","1","","","","",""
"1323325","168002","1128","3.28","1","1","","","","",""
"1323326","168002","1129","0.35","1","1","","","","",""
"1323327","168002","1167","0.065","2","1","0.04","0.09","","",""
"1323328","168002","1170","0","1","1","","","","",""
"1323329","168002","1175","0","1","1","","","","",""
"1323330","168002","1259","0","1","1","","","","",""
"1323331","168002","1260","0","1","1","","","","",""
"1323332","168002","1262","0.004","1","1","","","","",""
"1323333","168002","1265","9.124","1","1","","","","",""
"1323334","168002","1266","0.939","1","1","","","","",""
"1323335","168002","1267","0.077","1","1","","","","",""
"1323336","168002","1268","8.23","0","","","","","",""
"1323337","168002","1269","2.557","0","","","","","",""
"1323338","168002","1270","0.098","0","","","","","",""
"1323339","168002","1271","0.004","1","1","","","","",""
"1323340","168002","1276","0","1","1","","","","",""
"1323341","168002","1277","0.043","1","1","","","","",""
"1323342","168002","1279","0","0","","","","","",""
"1323343","168002","1292","8.312","0","49","","","","",""
"1323344","168002","1293","2.67","0","49","","","","",""
"1323345","168002","1299","0.01","1","1","","","","",""
"1323346","168002","1304","0.014","1","1","","","","",""
"1323347","168002","1305","0","1","1","","","","",""
"1323348","168002","1306","0.029","1","1","","","","",""
"1323349","168002","1311","0.006","1","1","","","","",""
"1323350","168002","1313","0.002","1","1","","","","",""
"1323351","168002","1314","0.03","1","1","","","","",""
"1323352","168002","1321","0.01","1","1","","","","",""
"1323353","168002","1325","0.007","0","","","","","",""
"1323354","168002","1331","0.029","0","49","","","","",""
"1323355","168002","1406","0","1","1","","","","",""
"1323356","168002","1003","0","3","1","0","0","","",""
"1323357","168002","1007","0.3","3","1","0.27","0.33","","",""
"1323358","168002","1009","33.55","2","1","33","34.1","","",""
"1323359","168002","1012","0","2","1","0","0","","",""
"1323360","168002","1013","0","2","1","0","0","","",""
"1323361","168002","1062","2156","0","49","","","","",""
"1323362","168002","1075","0","2","1","0","0","","",""
"1323363","168002","1079","0","2","1","0","0","","",""
"1323364","168002","1089","0.18","3","1","0.12","0.3","","",""
"1323365","168002","1090","3","3","1","3","4","","",""
"1323366","168002","1091","39","3","1","37","40","","",""
"1323367","168002","1093","111","3","1","108","114","","",""
"1323368","168002","1098","0","3","1","0","0","","",""
"1323369","168002","1101","0.019","2","1","0.018","0.019","","",""
"1323370","168002","1127","0.36","1","1","","","","",""
"1323371","168002","1130","4.79","1","1","","","","",""
"1323372","168002","1131","0","1","1","","","","",""
"1323373","168002","1165","0.045","2","1","0.04","0.05","","",""
"1323374","168002","1166","0.074","1","1","","","","",""
"1323375","168002","1177","0","1","1","","","","",""
"1323376","168002","1187","0","1","1","","","","",""
"1323377","168002","1257","0.043","0","49","","","","",""
"1323378","168002","1258","10.501","0","49","","","","",""
"1323379","168002","1261","0","1","1","","","","",""
"1323380","168002","1263","0.07","1","1","","","","",""
"1323381","168002","1264","0.227","1","1","","","","",""
"1323382","168002","1272","0","1","1","","","","",""
"1323383","168002","1273","0.019","1","1","","","","",""
"1323384","168002","1274","0.003","1","1","","","","",""
"1323385","168002","1275","0.03","0","","","","","",""
"1323386","168002","1278","0.002","1","1","","","","",""
"1323387","168002","1280","0","1","1","","","","",""
"1323388","168002","1300","0.017","1","1","","","","",""
"1323389","168002","1301","0.015","1","1","","","","",""
"1323390","168002","1303","0","1","1","","","","",""
"1323391","168002","1312","0","1","1","","","","",""
"1323392","168002","1315","8.216","1","1","","","","",""
"1323393","168002","1316","2.522","1","1","","","","",""
"1323394","168002","1317","0","1","1","","","","",""
"1323395","168002","1323","0.006","1","1","","","","",""
"1323396","168002","1329","0.014","0","49","","","","",""
"1323397","168002","1333","0","1","1","","","","",""
"1323398","168002","1404","0.088","1","1","","","","",""
"1323399","168002","1405","0.007","1","1","","","","",""
"1323400","168002","1409","0","1","1","","","","",""
"1323401","168002","1411","0","1","1","","","","",""
"1323402","168003","1003","4.06","1","1","","","","",""
"1323403","168003","1007","1.33","1","1","","","","",""
"1323404","168003","1009","21.2","1","1","","","","",""
"1323405","168003","1012","0","1","1","","","","",""
"1323406","168003","1013","3.92","1","1","","","","",""
"1323407","168003","1062","2265","0","49","","","","",""
"1323408","168003","1075","0","1","1","","","","",""
"1323409","168003","1079","1.6","1","1","","","","",""
"1323410","168003","1089","3.67","1","1","","","","",""
"1323411","168003","1090","41","1","1","","","","",""
"1323412","168003","1091","144","1","1","","","","",""
"1323413","168003","1093","122","1","1","","","","",""
"1323414","168003","1098","0.259","1","1","","","","",""
"1323415","168003","1101","0.411","1","1","","","","",""
"1323416","168003","1257","0.102","0","49","","","","",""
"1323417","168003","1258","15.299","0","49","","","","",""
"1323418","168003","1261","0.039","1","1","","","","",""
"1323419","168003","1263","0.16","1","1","","","","",""
"1323420","168003","1264","0.426","1","1","","","","",""
"1323421","168003","1272","0","1","1","","","","",""
"1323422","168003","1273","0.036","1","1","","","","",""
"1323423","168003","1274","0.031","1","1","","","","",""
"1323424","168003","1275","0.098","0","","","","","",""
"1323425","168003","1278","0.003","1","1","","","","",""
"1323426","168003","1280","0.002","1","1","","","","",""
"1323427","168003","1300","0.053","1","1","","","","",""
"1323428","168003","1301","0.025","1","1","","","","",""
"1323429","168003","1303","0.008","1","1","","","","",""
"1323430","168003","1312","0","1","1","","","","",""
"1323431","168003","1315","9.223","1","1","","","","",""
"1323432","168003","1316","2.082","1","1","","","","",""
"1323433","168003","1317","0.003","1","1","","","","",""
"1323434","168003","1323","0.012","1","1","","","","",""
"1323435","168003","1329","0.064","0","49","","","","",""
"1323436","168003","1333","0","1","1","","","","",""
"1323437","168003","1404","0.115","1","1","","","","",""
"1323438","168003","1405","0","1","1","","","","",""
"1323439","168003","1409","0","1","1","","","","",""
"1323440","168003","1411","0","1","1","","","","",""
"1323441","168003","1004","30.42","1","1","","","","",""
"1323442","168003","1005","62.82","0","49","","","","",""
"1323443","168003","1008","541","0","49","","","","",""
"1323444","168003","1010","37.07","1","1","","","","",""
"1323445","168003","1011","0","1","1","","","","",""
"1323446","168003","1014","0","1","1","","","","",""
"1323447","168003","1051","1.37","1","1","","","","",""
"1323448","168003","2000","40.99","1","1","","","","",""
"1323449","168003","1087","109","1","1","","","","",""
"1323450","168003","1092","340","1","1","","","","",""
"1323451","168003","1095","0.78","1","1","","","","",""
"1323452","168003","1170","0.43","1","1","","","","",""
"1323453","168003","1259","0.061","1","1","","","","",""
"1323454","168003","1260","0.046","1","1","","","","",""
"1323455","168003","1262","0.081","1","1","","","","",""
"1323456","168003","1265","9.155","1","1","","","","",""
"1323457","168003","1266","5","1","1","","","","",""
"1323458","168003","1267","0.18","1","1","","","","",""
"1323459","168003","1268","9.279","0","","","","","",""
"1323460","168003","1269","2.134","0","","","","","",""
"1323461","168003","1270","0.124","0","","","","","",""
"1323462","168003","1271","0.006","1","1","","","","",""
"1323463","168003","1276","0.001","1","1","","","","",""
"1323464","168003","1277","0.039","1","1","","","","",""
"1323465","168003","1279","0.003","0","","","","","",""
"1323466","168003","1292","9.462","0","49","","","","",""
"1323467","168003","1293","2.274","0","49","","","","",""
"1323468","168003","1299","0.038","1","1","","","","",""
"1323469","168003","1304","0.056","1","1","","","","",""
"1323470","168003","1305","0","1","1","","","","",""
"1323471","168003","1306","0.038","1","1","","","","",""
"1323472","168003","1311","0.014","1","1","","","","",""
"1323473","168003","1313","0.002","1","1","","","","",""
"1323474","168003","1314","0.09","1","1","","","","",""
"1323475","168003","1321","0.009","1","1","","","","",""
"1323476","168003","1325","0.002","0","","","","","",""
"1323477","168003","1331","0.038","0","49","","","","",""
"1323478","168003","1406","0.002","1","1","","","","",""
"1323479","168004","1004","15.63","1","1","","","","",""
"1323480","168004","1005","64.29","0","49","","","","",""
"1323481","168004","1008","446","0","49","","","","",""
"1323482","168004","1010","1","1","1","","","","",""
"1323483","168004","1011","0","1","1","","","","",""
"1323484","168004","1014","0","1","1","","","","",""
"1323485","168004","1051","4.29","1","1","","","","",""
"1323486","168004","2000","1","1","1","","","","",""
"1323487","168004","1087","223","1","1","","","","",""
"1323488","168004","1092","477","1","1","","","","",""
"1323489","168004","1095","2.95","1","1","","","","",""
"1323490","168004","1103","19.7","1","1","","","","",""
"1323491","168004","1167","5.39","1","1","","","","",""
"1323492","168004","1007","3.73","1","1","","","","",""
"1323493","168004","1009","47.7","1","1","","","","",""
"1323494","168004","1012","0","1","1","","","","",""
"1323495","168004","1013","0","1","1","","","","",""
"1323496","168004","1062","1866","0","49","","","","",""
"1323497","168004","1075","0","1","1","","","","",""
"1323498","168004","1079","16.2","1","1","","","","",""
"1323499","168004","1089","3.17","1","1","","","","",""
"1323500","168004","1090","198","1","1","","","","",""
"1323501","168004","1091","422","1","1","","","","",""
"1323502","168004","1093","587","1","1","","","","",""
"1323503","168004","1098","0.644","1","1","","","","",""
"1323504","168004","1101","2.52","1","1","","","","",""
"1323505","168004","1165","0.21","1","1","","","","",""
"1323506","168004","1166","0.22","1","1","","","","",""
"1323507","168004","1003","12.06","1","1","","","","",""
"1323508","168005","1003","11.71","3","1","11.31","12.38","","",""
"1323509","168005","1007","2.82","3","1","2.78","2.84","","",""
"1323510","168005","1009","59.73","3","1","58.8","60.4","","",""
"1323511","168005","1012","0","1","1","","","","",""
"1323512","168005","1013","0","1","1","","","","",""
"1323513","168005","1062","1910","0","49","","","","",""
"1323514","168005","1075","0","1","1","","","","",""
"1323515","168005","1089","4.26","3","1","3.25","5.17","","",""
"1323516","168005","1090","26","3","1","25","28","","",""
"1323517","168005","1091","177","3","1","168","186","","",""
"1323518","168005","1093","874","3","1","844","918","","",""
"1323519","168005","1098","0.133","3","1","0.122","0.149","","",""
"1323520","168005","1101","0.598","3","1","0.54","0.694","","",""
"1323521","168005","1004","16.11","3","1","15.54","16.69","","",""
"1323522","168005","1005","66.2","0","49","","","","",""
"1323523","168005","1008","457","0","49","","","","",""
"1323524","168005","1010","0","1","1","","","","",""
"1323525","168005","1011","0","1","1","","","","",""
"1323526","168005","1014","0.69","1","1","","","","",""
"1323527","168005","1051","3.17","3","1","3.01","3.3","","",""
"1323528","168005","2000","0.69","1","1","","","","",""
"1323529","168005","1087","114","3","1","101","123","","",""
"1323530","168005","1092","199","3","1","183","208","","",""
"1323531","168005","1095","1.45","3","1","1.34","1.61","","",""
"1323532","168006","1004","16.82","2","1","16.3","17.34","","",""
"1323533","168006","1005","67.2","0","49","","","","",""
"1323534","168006","1008","458","0","49","","","","",""
"1323535","168006","1010","0","1","1","","","","",""
"1323536","168006","1011","0.94","1","1","","","","",""
"1323537","168006","1014","1","1","1","","","","",""
"1323538","168006","1051","3.5","2","1","3.22","3.79","","",""
"1323539","168006","2000","2.4","1","1","","","","",""
"1323540","168006","1087","47","2","1","40","54","","",""
"1323541","168006","1092","296","2","1","287","304","","",""
"1323542","168006","1095","0.81","2","1","0.7","0.91","","",""
"1323543","168006","1167","6.49","1","1","","","","",""
"1323544","168006","1170","0.73","1","1","","","","",""
"1323545","168006","1175","0.13","1","1","","","","",""
"1323546","168006","1003","9.56","2","1","9.25","9.88","","",""
"1323547","168006","1007","2.91","2","1","2.89","2.93","","",""
"1323548","168006","1009","60.6","2","1","60","61.2","","",""
"1323549","168006","1012","0.46","1","1","","","","",""
"1323550","168006","1013","0","1","1","","","","",""
"1323551","168006","1062","1918","0","49","","","","",""
"1323552","168006","1075","0","1","1","","","","",""
"1323553","168006","1089","4.43","2","1","4.11","4.75","","",""
"1323554","168006","1090","26","2","1","24","28","","",""
"1323555","168006","1091","118","2","1","109","127","","",""
"1323556","168006","1093","868","2","1","834","901","","",""
"1323557","168006","1098","0.109","2","1","0.1","0.119","","",""
"1323558","168006","1101","0.626","2","1","0.598","0.655","","",""
"1323559","168006","1165","0.78","1","1","","","","",""
"1323560","168006","1166","0.55","1","1","","","","",""
"1323561","168007","1003","3.13","1","1","","","","",""
"1323562","168007","1007","0.79","1","1","","","","",""
"1323563","168007","1009","28","1","1","","","","",""
"1323564","168007","1012","0.51","1","1","","","","",""
"1323565","168007","1013","0","1","1","","","","",""
"1323566","168007","1062","2089","0","49","","","","",""
"1323567","168007","1075","0","1","1","","","","",""
"1323568","168007","1079","1","1","1","","","","",""
"1323569","168007","1089","0.45","1","1","","","","",""
"1323570","168007","1090","17","1","1","","","","",""
"1323571","168007","1091","47","1","1","","","","",""
"1323572","168007","1093","212","1","1","","","","",""
"1323573","168007","1098","0.062","1","1","","","","",""
"1323574","168007","1101","0.206","1","1","","","","",""
"1323575","168007","1257","0.036","0","49","","","","",""
"1323576","168007","1258","5.918","0","49","","","","",""
"1323577","168007","1261","0","1","1","","","","",""
"1323578","168007","1263","0.02","1","1","","","","",""
"1323579","168007","1264","0.105","1","1","","","","",""
"1323580","168007","1272","0","1","1","","","","",""
"1323581","168007","1273","0.038","1","1","","","","",""
"1323582","168007","1274","0.002","1","1","","","","",""
"1323583","168007","1275","0.032","0","","","","","",""
"1323584","168007","1278","0.002","1","1","","","","",""
"1323585","168007","1280","0","1","1","","","","",""
"1323586","168007","1300","0.013","1","1","","","","",""
"1323587","168007","1301","0.027","1","1","","","","",""
"1323588","168007","1303","0","1","1","","","","",""
"1323589","168007","1312","0.014","1","1","","","","",""
"1323590","168007","1315","10.017","1","1","","","","",""
"1323591","168007","1316","2.948","1","1","","","","",""
"1323592","168007","1317","0.007","1","1","","","","",""
"1323593","168007","1323","0.008","1","1","","","","",""
"1323594","168007","1329","0.014","0","49","","","","",""
"1323595","168007","1333","0","1","1","","","","",""
"1323596","168007","1404","0.771","1","1","","","","",""
"1323597","168007","1405","0","1","1","","","","",""
"1323598","168007","1409","0","1","1","","","","",""
"1323599","168007","1411","0","1","1","","","","",""
"1323600","168007","1004","22.15","1","1","","","","",""
"1323601","168007","1005","71.88","0","49","","","","",""
"1323602","168007","1008","499","0","49","","","","",""
"1323603","168007","1010","42.94","1","1","","","","",""
"1323604","168007","1011","0.49","1","1","","","","",""
"1323605","168007","1014","0","1","1","","","","",""
"1323606","168007","1051","2.06","1","1","","","","",""
"1323607","168007","2000","43.94","1","1","","","","",""
"1323608","168007","1087","17","1","1","","","","",""
"1323609","168007","1092","144","1","1","","","","",""
"1323610","168007","1095","0.29","1","1","","","","",""
"1323611","168007","1259","0","1","1","","","","",""
"1323612","168007","1260","0","1","1","","","","",""
"1323613","168007","1262","0.002","1","1","","","","",""
"1323614","168007","1265","4.954","1","1","","","","",""
"1323615","168007","1266","0.652","1","1","","","","",""
"1323616","168007","1267","0.099","1","1","","","","",""
"1323617","168007","1268","10.031","0","","","","","",""
"1323618","168007","1269","2.97","0","","","","","",""
"1323619","168007","1270","0.802","0","","","","","",""
"1323620","168007","1271","0.005","1","1","","","","",""
"1323621","168007","1276","0","1","1","","","","",""
"1323622","168007","1277","0.155","1","1","","","","",""
"1323623","168007","1279","0.007","0","","","","","",""
"1323624","168007","1292","10.249","0","49","","","","",""
"1323625","168007","1293","3.785","0","49","","","","",""
"1323626","168007","1299","0.008","1","1","","","","",""
"1323627","168007","1304","0.014","1","1","","","","",""
"1323628","168007","1305","0","1","1","","","","",""
"1323629","168007","1306","0.022","1","1","","","","",""
"1323630","168007","1311","0","1","1","","","","",""
"1323631","168007","1313","0.006","1","1","","","","",""
"1323632","168007","1314","0.032","1","1","","","","",""
"1323633","168007","1321","0.031","1","1","","","","",""
"1323634","168007","1325","0","0","","","","","",""
"1323635","168007","1331","0.022","0","49","","","","",""
"1323636","168007","1406","0","1","1","","","","",""
"1323637","168008","1004","2.65","2","1","2.6","2.7","","",""
"1323638","168008","1005","50.47","0","49","","","","",""
"1323639","168008","1008","239","0","49","","","","",""
"1323640","168008","1010","0","2","1","0","0","","",""
"1323641","168008","1011","2.08","2","1","2.06","2.11","","",""
"1323642","168008","1014","2.72","2","1","2.42","3.02","","",""
"1323643","168008","1051","42","2","1","41.6","42.4","","",""
"1323644","168008","2000","6.87","2","1","6.57","7.17","","",""
"1323645","168008","1087","180","2","1","174","185","","",""
"1323646","168008","1092","76","2","1","75","76","","",""
"1323647","168008","1095","0.56","2","1","0.56","0.57","","",""
"1323648","168008","1103","0.4","1","1","","","","",""
"1323649","168008","1167","3.875","2","1","3.85","3.9","","",""
"1323650","168008","1175","0.037","1","1","","","","",""
"1323651","168008","1259","0","2","1","0","0","","",""
"1323652","168008","1260","0","2","1","0","0","","",""
"1323653","168008","1262","0.002","2","1","0","0.003","","",""
"1323654","168008","1265","0.102","2","1","0","0.205","","",""
"1323655","168008","1266","0.068","2","1","0.067","0.069","","",""
"1323656","168008","1267","0.008","2","1","0.007","0.008","","",""
"1323657","168008","1268","1.23","0","","","","","",""
"1323658","168008","1269","0.611","0","","","","","",""
"1323659","168008","1270","0.02","0","","","","","",""
"1323660","168008","1271","0.002","2","1","0.002","0.002","","",""
"1323661","168008","1276","0","2","1","0","0","","",""
"1323662","168008","1277","0.009","2","1","0.009","0.009","","",""
"1323663","168008","1279","0","0","","","","","",""
"1323664","168008","1292","1.353","0","49","","","","",""
"1323665","168008","1293","0.637","0","49","","","","",""
"1323666","168008","1299","0.003","2","1","0.002","0.003","","",""
"1323667","168008","1304","0.005","2","1","0.005","0.005","","",""
"1323668","168008","1305","0","2","1","0","0","","",""
"1323669","168008","1306","0.004","2","1","0.003","0.004","","",""
"1323670","168008","1311","0.001","2","1","0","0.001","","",""
"1323671","168008","1313","0","2","1","0","0","","",""
"1323672","168008","1314","0.009","2","1","0.009","0.01","","",""
"1323673","168008","1321","0.001","2","1","0","0.002","","",""
"1323674","168008","1325","0.002","0","","","","","",""
"1323675","168008","1331","0.004","0","49","","","","",""
"1323676","168008","1406","0","2","1","0","0","","",""
"1323677","168008","1003","3.34","2","1","3.33","3.35","","",""
"1323678","168008","1007","1.54","2","1","1.43","1.65","","",""
"1323679","168008","1009","32.05","2","1","30.7","33.4","","",""
"1323680","168008","1012","2.06","2","1","2.04","2.09","","",""
"1323681","168008","1013","0","2","1","0","0","","",""
"1323682","168008","1062","1000","0","49","","","","",""
"1323683","168008","1075","0","2","1","0","0","","",""
"1323684","168008","1079","5.1","2","1","4.8","5.4","","",""
"1323685","168008","1089","3.57","2","1","3.53","3.62","","",""
"1323686","168008","1090","13","2","1","13","13","","",""
"1323687","168008","1091","50","2","1","50","50","","",""
"1323688","168008","1093","593","2","1","572","614","","",""
"1323689","168008","1098","0.096","2","1","0.094","0.097","","",""
"1323690","168008","1101","0.207","2","1","0.204","0.211","","",""
"1323691","168008","1165","0.615","2","1","0.59","0.64","","",""
"1323692","168008","1166","0.48","2","1","0.47","0.49","","",""
"1323693","168008","1177","8","1","1","","","","",""
"1323694","168008","1187","8","1","1","","","","",""
"1323695","168008","1257","0.008","0","49","","","","",""
"1323696","168008","1258","0.215","0","49","","","","",""
"1323697","168008","1261","0","2","1","0","0","","",""
"1323698","168008","1263","0.001","2","1","0","0.001","","",""
"1323699","168008","1264","0.007","2","1","0.006","0.007","","",""
"1323700","168008","1272","0","2","1","0","0","","",""
"1323701","168008","1273","0.014","2","1","0.014","0.015","","",""
"1323702","168008","1274","0","2","1","0","0","","",""
"1323703","168008","1275","0.009","0","","","","","",""
"1323704","168008","1278","0.003","2","1","0.002","0.003","","",""
"1323705","168008","1280","0","2","1","0","0","","",""
"1323706","168008","1300","0.003","2","1","0.002","0.005","","",""
"1323707","168008","1301","0.008","2","1","0.007","0.009","","",""
"1323708","168008","1303","0","2","1","0","0","","",""
"1323709","168008","1312","0","2","1","0","0","","",""
"1323710","168008","1315","1.225","2","1","1.213","1.237","","",""
"1323711","168008","1316","0.607","2","1","0.595","0.619","","",""
"1323712","168008","1317","0","2","1","0","0","","",""
"1323713","168008","1323","0.002","2","1","0.001","0.002","","",""
"1323714","168008","1329","0.005","0","49","","","","",""
"1323715","168008","1333","0.104","2","1","0","0.207","","",""
"1323716","168008","1404","0.019","2","1","0.019","0.02","","",""
"1323717","168008","1405","0.002","2","1","0","0.003","","",""
"1323718","168008","1409","0","2","1","0","0","","",""
"1323719","168008","1411","0","2","1","0","0","","",""
"1323720","168009","1003","3.81","2","1","3.81","3.81","","",""
"1323721","168009","1007","1.72","2","1","1.71","1.72","","",""
"1323722","168009","1009","32.7","2","1","32.3","33.1","","",""
"1323723","168009","1012","0.79","2","1","0.78","0.8","","",""
"1323724","168009","1013","0","2","1","0","0","","",""
"1323725","168009","1062","1004","0","49","","","","",""
"1323726","168009","1075","0","2","1","0","0","","",""
"1323727","168009","1079","5.1","2","1","4.9","5.4","","",""
"1323728","168009","1089","3.17","2","1","3.06","3.29","","",""
"1323729","168009","1090","11","2","1","11","11","","",""
"1323730","168009","1091","55","2","1","54","55","","",""
"1323731","168009","1093","441","2","1","427","454","","",""
"1323732","168009","1098","0.087","2","1","0.087","0.088","","",""
"1323733","168009","1101","0.176","2","1","0.172","0.179","","",""
"1323734","168009","1165","0.51","1","1","","","","",""
"1323735","168009","1166","0.505","2","1","0.49","0.52","","",""
"1323736","168009","1177","15","1","1","","","","",""
"1323737","168009","1187","15","1","1","","","","",""
"1323738","168009","1257","0.01","0","49","","","","",""
"1323739","168009","1258","0.977","0","49","","","","",""
"1323740","168009","1261","0.018","2","1","0.008","0.029","","",""
"1323741","168009","1263","0.015","2","1","0.013","0.017","","",""
"1323742","168009","1264","0.038","2","1","0.038","0.038","","",""
"1323743","168009","1272","0","2","1","0","0","","",""
"1323744","168009","1273","0.004","2","1","0.004","0.005","","",""
"1323745","168009","1274","0","2","1","0","0","","",""
"1323746","168009","1275","0.013","0","","","","","",""
"1323747","168009","1278","0.003","2","1","0.002","0.003","","",""
"1323748","168009","1280","0","2","1","0","0","","",""
"1323749","168009","1300","0.005","2","1","0.005","0.005","","",""
"1323750","168009","1301","0.004","2","1","0.004","0.004","","",""
"1323751","168009","1303","0","2","1","0","0","","",""
"1323752","168009","1312","0","2","1","0","0","","",""
"1323753","168009","1315","1.262","2","1","1.248","1.277","","",""
"1323754","168009","1316","0.488","2","1","0.487","0.49","","",""
"1323755","168009","1317","0","2","1","0","0","","",""
"1323756","168009","1323","0.002","2","1","0.001","0.002","","",""
"1323757","168009","1329","0.004","0","49","","","","",""
"1323758","168009","1333","0.721","2","1","0","1.442","","",""
"1323759","168009","1404","0.013","2","1","0.013","0.013","","",""
"1323760","168009","1405","0.002","2","1","0","0.003","","",""
"1323761","168009","1409","0","2","1","0","0","","",""
"1323762","168009","1411","0","2","1","0","0","","",""
"1323763","168009","1004","4.47","2","1","4.34","4.6","","",""
"1323764","168009","1005","46.13","0","49","","","","",""
"1323765","168009","1008","240","0","49","","","","",""
"1323766","168009","1010","0","2","1","0","0","","",""
"1323767","168009","1011","1.01","2","1","0.93","1.09","","",""
"1323768","168009","1014","1.54","2","1","1.4","1.68","","",""
"1323769","168009","1051","43.87","2","1","43.45","44.29","","",""
"1323770","168009","2000","3.34","2","1","3.11","3.57","","",""
"1323771","168009","1087","159","2","1","157","161","","",""
"1323772","168009","1092","66","2","1","61","72","","",""
"1323773","168009","1095","0.47","2","1","0.46","0.49","","",""
"1323774","168009","1103","0.4","2","1","0.4","0.4","","",""
"1323775","168009","1167","3.42","1","1","","","","",""
"1323776","168009","1175","0.037","1","1","","","","",""
"1323777","168009","1259","0","2","1","0","0","","",""
"1323778","168009","1260","0","2","1","0","0","","",""
"1323779","168009","1262","0.019","2","1","0.015","0.024","","",""
"1323780","168009","1265","0.709","2","1","0","1.417","","",""
"1323781","168009","1266","0.147","2","1","0.145","0.149","","",""
"1323782","168009","1267","0.013","2","1","0.013","0.013","","",""
"1323783","168009","1268","1.266","0","","","","","",""
"1323784","168009","1269","0.496","0","","","","","",""
"1323785","168009","1270","0.015","0","","","","","",""
"1323786","168009","1271","0.002","2","1","0.001","0.002","","",""
"1323787","168009","1276","0","2","1","0","0","","",""
"1323788","168009","1277","0.008","2","1","0.008","0.008","","",""
"1323789","168009","1279","0","0","","","","","",""
"1323790","168009","1292","2.009","0","49","","","","",""
"1323791","168009","1293","0.516","0","49","","","","",""
"1323792","168009","1299","0.004","2","1","0.004","0.004","","",""
"1323793","168009","1304","0.004","2","1","0.003","0.004","","",""
"1323794","168009","1305","0","2","1","0","0","","",""
"1323795","168009","1306","0.007","2","1","0.006","0.007","","",""
"1323796","168009","1311","0.001","2","1","0.001","0.001","","",""
"1323797","168009","1313","0","2","1","0","0","","",""
"1323798","168009","1314","0.013","2","1","0.012","0.013","","",""
"1323799","168009","1321","0.002","2","1","0.001","0.002","","",""
"1323800","168009","1325","0.002","0","","","","","",""
"1323801","168009","1331","0.007","0","49","","","","",""
"1323802","168009","1406","0","2","1","0","0","","",""
"1323803","168010","1004","6.4","1","1","","","","",""
"1323804","168010","1005","55.1","0","49","","","","",""
"1323805","168010","1008","310","0","49","","","","",""
"1323806","168010","1010","0","1","1","","","","",""
"1323807","168010","1011","0.48","1","1","","","","",""
"1323808","168010","1014","8.7","1","1","","","","",""
"1323809","168010","1051","28.3","1","1","","","","",""
"1323810","168010","2000","9.53","1","1","","","","",""
"1323811","168010","1087","82","1","1","","","","",""
"1323812","168010","1092","161","1","1","","","","",""
"1323813","168010","1095","0.7","1","1","","","","",""
"1323814","168010","1170","0.5","1","1","","","","",""
"1323815","168010","1003","7.99","1","1","","","","",""
"1323816","168010","1007","2.21","1","1","","","","",""
"1323817","168010","1009","40.3","1","1","","","","",""
"1323818","168010","1012","0.35","1","1","","","","",""
"1323819","168010","1013","0","1","1","","","","",""
"1323820","168010","1062","1297","0","49","","","","",""
"1323821","168010","1075","0","1","1","","","","",""
"1323822","168010","1079","3.6","1","1","","","","",""
"1323823","168010","1089","0.78","1","1","","","","",""
"1323824","168010","1090","44","1","1","","","","",""
"1323825","168010","1091","126","1","1","","","","",""
"1323826","168010","1093","707","1","1","","","","",""
"1323827","168010","1098","0.083","1","1","","","","",""
"1323828","168010","1101","0.8","1","1","","","","",""
"1323829","168011","1184","0","1","1","","","","",""
"1323830","168011","1185","7.3","1","1","","","","",""
"1323831","168011","1183","0","1","1","","","","",""
"1323832","168011","1003","2.99","5","1","2.81","3.38","","",""
"1323833","168011","1007","2.04","5","1","1.96","2.1","","",""
"1323834","168011","1012","0.5","2","1","0.5","0.51","","",""
"1323835","168011","1013","0","2","1","0","0","","",""
"1323836","168011","1062","1038","0","49","","","","",""
"1323837","168011","1075","0","2","1","0","0","","",""
"1323838","168011","1089","0.56","3","1","0.48","0.66","","",""
"1323839","168011","1090","31","3","1","30","33","","",""
"1323840","168011","1091","345","3","1","341","352","","",""
"1323841","168011","1093","508","3","1","506","510","","",""
"1323842","168011","1098","0.097","3","1","0.094","0.1","","",""
"1323843","168011","1101","0.886","3","1","0.829","0.979","","",""
"1323844","168011","1165","0.083","3","1","0.08","0.09","","",""
"1323845","168011","1166","0.04","3","1","0.04","0.04","","",""
"1323846","168011","1177","8","1","1","","","","",""
